SAFX53;;63;CNPJ de Operadora do Plano de Saúde;NUM_CNPJ_OPER;14;A;;;;;;;;;;
SAFX53;;64;Valor Pago pelo Titular;VLR_PG_TITULAR;015V002;N;;;;;;;;;;
SAFX53;;65;Tipo de Isenção;IND_TIPO_ISENCAO;2;A;;;;;;;;;;
SAFX53;;66;Descrição do Rendimento isento/Não tributável;DSC_RENDIMENTO;100;A;;;;;;;;;;
SAFX53;;67;Natureza de Rendimentos;COD_NAT_REND;9;A;;;;;;;;;;
SAFX53;;68;Número de inscrição no CNPJ;CNPJ_FUND_INV;14;A;;;;;;;;;;
SAFX53;;69;Nome do fundo ou clube de investimento;NOME_FUND_INV;150;A;;;;;;;;;;
SAFX53;;70;Número de inscrição da entidade de previdência complementar;NUM_INSC_PREV;14;A;;;;;;;;;;
SAFX53;;71;Numero Inscrição FAPI;NUM_INSC_FAPI;14;A;;;;;;;;;;
SAFX53;;72;Nome FAPI;NOME_FAPI;150;A;;;;;;;;;;
SAFX53;;73;Valor FAPI;VLR_FAPI;015V002;N;;;;;;;;;;
SAFX53;;74;Numero Inscrição Funpresp;NUM_INSC_FUNPRESP;14;A;;;;;;;;;;
SAFX53;;75;Nome Funpresp;NOME_FUNPRESP;150;A;;;;;;;;;;
SAFX53;;76;Valor  Funpresp;VLR_FUNPRESP;015V002;N;;;;;;;;;;
SAFX53;;77;Numero Inscrição Contribuição do ente público patrocinador;NUM_INSC_CONTRIB;14;A;;;;;;;;;;
SAFX53;;78;Nome Inscrição Contribuição do ente público patrocinador;NOME_CONTRIB;150;A;;;;;;;;;;
SAFX53;;79;Valor Contribuição do ente público patrocinador;VLR_CONTRIB;015V002;N;;;;;;;;;;
SAFX53;;80;Registro na Agência Nacional de Saúde - ANS;REG_ANS;6;A;;;;;;;;;;
SAFX53;;81;Valor da Base com Exigibilidade Suspensa;VLR_BASE_EXIG_SUSP;015V002;N;;;;;;;;;;
SAFX53;;82;Valor da retenção de imposto ;VLR_RET_IRRF;015V002;N;;;;;;;;;;
SAFX53;;83;Valor da dedução da base de cálculo do IR, com exigibilidade suspensa;VLR_DED_IR_EXIG_SUSP;015V002;N;;;;;;;;;;
SAFX53;;84;Valor Tributo do PIS/PASEP;VLR_PIS;015V002;N;;;;;;;;;;
SAFX53;;85;Valor da Base com Exigibilidade Suspensa do PIS/PASEP;VLR_BASE_EXIG_SUSP_PIS;015V002;N;;;;;;;;;;
SAFX53;;86;Valor da retenção que deixou de ser efetuada, relativo ao PIS/PASEP;VLR_RET_NEFE_IRRF_PIS;015V002;N;;;;;;;;;;
SAFX53;;87;Valor deposito judicial do PIS/PASEP;VLR_DEP_JUD_PIS;015V002;N;;;;;;;;;;
SAFX53;;88;Valor Tributo de COFINS;VLR_COFINS;015V002;N;;;;;;;;;;
SAFX53;;89;Valor da Base com Exigibilidade Suspensa do COFINS;VLR_BASE_EXIG_SUSP_COFINS;015V002;N;;;;;;;;;;
SAFX53;;90;Valor da retenção que deixou de ser efetuada, relativo ao  COFINS.;VLR_RET_NEFE_IRRF_COFINS;015V002;N;;;;;;;;;;
SAFX53;;91;Valor deposito judicial  de COFINS;VLR_DEP_JUD_COFINS;015V002;N;;;;;;;;;;
SAFX53;;92;Valor Tributo da Contribuição Social sobre Lucro Líquido - CSLL.;VLR_CSLL;015V002;N;;;;;;;;;;
SAFX53;;93;Valor da Base da Contribuição Social sobre Lucro Líquido com Exigibilidade Suspensa - CSLL;VLR_BASE_EXIG_SUSP_CSLL;015V002;N;;;;;;;;;;
SAFX53;;94;Valor da retenção que deixou de ser efetuada, relativo ao Imposto de CSLL.;VLR_RET_NEFE_IRRF_CSLL;015V002;N;;;;;;;;;;
SAFX53;;95;Valor deposito judicial  da Contribuição Social sobre Lucro Líquido - CSLL;VLR_DEP_JUD_CSLL;015V002;N;;;;;;;;;;
SAFX53;;96;CNPJ Sociedade em Conta de Participação;CNPJ_SCP;14;A;;;;;;;;;;
SAFX53;;97;Percentual de Participação do Beneficiário;PERCENTUAL_SCP;003V004;N;;;;;;;;;;
SAFX53;;98;Relação Fonte Pagadora/Beneficiário;TP_FONTE_PAGADORA;3;A;;;;;;;;;;
SAFX54;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX54;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX54;(*);3;Código do Funcionário;COD_FUNC;14;A;;;;;;;;;;
SAFX54;(*);4;Código Ocorrência;COD_OCORRENCIA;2;A;;;;;;;;;;
SAFX54;(*);5;Data de Ocorrência;DATA_OCORRENCIA;8;N;;;;;;;;;;
SAFX54;;6;Sindicato;COD_SINDICATO;5;A;;;;;;;;;;
SAFX54;;7;Função;COD_FUNCAO;10;A;;;;;;;;;;
SAFX54;;8;Período Inicial Referência;DATA_INI_REF;8;N;;;;;;;;;;
SAFX54;;9;Período Final Referência;DATA_FIM_REF;8;N;;;;;;;;;;
SAFX54;;10;Início Ocorrência;DATA_INI_OCORR;8;N;;;;;;;;;;
SAFX54;;11;Final Ocorrência;DATA_FIM_OCORR;8;N;;;;;;;;;;
SAFX54;;12;Observação;OBSERVACAO;45;A;;;;;;;;;;
SAFX54;;13;Valor da Ocorrência;VLR_OCORRENCIA;015V002;N;;;;;;;;;;
SAFX55;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX55;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX55;(*);3;Código do Funcionário;COD_FUNC;14;A;;;;;;;;;;
SAFX55;(*);4;Código do Dependente;COD_DEPEND;2;N;;;;;;;;;;
SAFX55;;5;Data Início/Inclusão/Alteração;DATA_FUNC;8;A;;;;;;;;;;
SAFX55;(*);6;Tipo de Dependente;COD_TIPO_DEPEND;2;A;;;;;;;;;;
SAFX55;(*);7;Nome do Dependente;NOME;50;A;;;;;;;;;;
SAFX55;(*);8;Data do Nascimento;DATA_NASC;8;N;;;;;;;;;;
SAFX55;;9;Data Final para IR;DATA_FIM_IR;8;N;;;;;;;;;;
SAFX55;;10;Data Final para Salário Família;DATA_FIM_SF;8;N;;;;;;;;;;
SAFX55;;11;CPF do Dependente;NUM_CPF;11;A;;;;;;;;;;
SAFX56;(*);1;Código do Índice;COD_INDICE;10;A;;;;;;;;;;
SAFX56;;2;Data Início/Inclusão/Alteração;DATA_X56;8;N;;;;;;;;;;
SAFX56;(*);3;Valor do Índice;VLR_INDICE;008V006;N;;;;;;;;;;
SAFX56;(*);4;Data Final de Validade;DATA_FIM;8;N;;;;;;;;;;
SAFX57;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX57;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX57;(*);3;Movimento Entrada/Saída;MOVTO_E_S;1;A;;;;;;;;;;
SAFX57;(*);4;Normal ou Devolução;NORM_DEV;1;A;;;;;;;;;;
SAFX57;(*);5;Tipo do Documento;COD_DOCTO;5;A;;;;;;;;;;
SAFX57;(*);6;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX57;(*);7;Código/Destinatário/Emitente/Remetente;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX57;(*);8;Número do Documento Fiscal;NUM_DOCFIS;12;A;;;;;;;;;;
SAFX57;;9;Série do Documento Fiscal;SERIE_DOCFIS;3;A;;;;;;;;;;
SAFX57;;10;Subsérie do Documento Fiscal;SUB_SERIE_DOCFIS;2;A;;;;;;;;;;
SAFX57;(*);11;Data de Emissão;DATA_EMISSAO;8;N;;;;;;;;;;
SAFX57;(*);12;Classificação do Documento Fiscal;COD_CLASS_DOC_FIS;1;A;;;;;;;;;;
SAFX57;(*);13;Data de Operação;DATA_OPER;8;N;;;;;;;;;;
SAFX57;(*);14;Número do Lançamento;NUM_LANCTO;12;N;;;;;;;;;;
SAFX57;;15;Indicador de Débito ou Crédito;IND_DEB_CRED;1;A;;;;;;;;;;
SAFX57;;16;Valor do Lançamento;VLR_LANCTO;015V002;N;;;;;;;;;;
SAFX57;;17;Código do Serviço;COD_SERVICO;4;A;;;;;;;;;;
SAFX57;;18;Indicador do Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX57;;19;Código do Produto;COD_PRODUTO;35;A;;;;;;;;;;
SAFX57;;20;Histórico;HISTORICO;100;A;;;;;;;;;;
SAFX58;(*);1;Código do Grupo de Produto;COD_GRP_PROD;12;A;;;;;;;;;;
SAFX58;(*);2;Validade do Grupo de Produto;VALID_COD_GRUPO;8;N;;;;;;;;;;
SAFX58;(*);3;Descrição do Grupo de Produto;DESCRICAO;50;A;;;;;;;;;;
SAFX58;;4;Código do Grupo DIC SE;GRP_PROD_DIC;9;A;;;;;;;;;;
SAFX59;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX59;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX59;(*);3;Data da Escrita Fiscal;DATA_FISCAL;8;N;;;;;;;;;;
SAFX59;(*);4;Número do Conhecimento;NUM_CONHEC;12;A;;;;;;;;;;
SAFX59;(*);5;Série do Conhecimento;SERIE_CONHEC;3;A;;;;;;;;;;
SAFX59;(*);6;Subsérie de Conhecimento;SUB_SERIE_CONHEC;2;A;;;;;;;;;;
SAFX59;(*);7;Indicador de Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX59;(*);8;Código da Pessoa Física/Jurídica;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX59;(*);9;Valor do Conhecimento;VLR_CONHEC;015V002;N;;;;;;;;;;
SAFX59;;10;Código do Tributo;COD_TRIBUTO;6;A;;;;;;;;;;
SAFX59;;11;Tributação do ICMS;COD_TRIBUTACAO;1;A;;;;;;;;;;
SAFX59;;12;Base de Cálculo do ICMS;VLR_BASE_ICMS;015V002;N;;;;;;;;;;
SAFX59;;13;Alíquota ICMS;VLR_ALIQ_ICMS;007V004;N;;;;;;;;;;
SAFX59;;14;Valor do ICMS Debitado;VLR_ICMS_DEB;015V002;N;;;;;;;;;;
SAFX59;;15;Valor do ICMS Creditado;VLR_ICMS_CRED;015V002;N;;;;;;;;;;
SAFX59;;16;Valor da Redução da Base de Cálculo;VLR_REDUCAO;015V002;N;;;;;;;;;;
SAFX59;;17;Data do Conhecimento;DATA_EMISS_CONHEC;8;N;;;;;;;;;;
SAFX59;;18;UF;COD_ESTADO;2;A;;;;;;;;;;
SAFX59;;19;Código do Município;COD_MUNICIPIO;5;A;;;;;;;;;;
SAFX59;;20;Código Fiscal;COD_CFO;4;A;;;;;;;;;;
SAFX59;;21;Natureza da Operação;COD_NATUREZA_OP;3;A;;;;;;;;;;
SAFX59;;22;Código de Operação;COD_OPERACAO;6;A;;;;;;;;;;
SAFX59;;23;Número da Nota Fiscal Transportada;NUM_DOCFIS_REF;12;A;;;;;;;;;;
SAFX59;;24;Série de Nota Fiscal Transportada;SERIE_DOCFIS_REF;3;A;;;;;;;;;;
SAFX59;;25;Subsérie de Nota Fiscal Transportada;S_SERIE_DOCFIS_REF;2;A;;;;;;;;;;
SAFX59;;26;Número do Lote;NUM_LOTE;6;N;;;;;;;;;;
SAFX59;;27;Código da Unidade de Federação Origem;COD_UF_ORIGEM;2;A;;;;;;;;;;
SAFX59;;28;Código da Unidade de Federação de Destino;COD_UF_DESTINO;2;A;;;;;;;;;;
SAFX59;;29;Modelo de Documento;COD_MODELO;2;A;;;;;;;;;;
SAFX59;;30;Base ICMS Outras;VLR_OUTRAS_ICMS;015V002;N;;;;;;;;;;
SAFX59;;31;Modalidade de Frete;MODALIDADE_FRETE;1;A;;;;;;;;;;
SAFX59;;32;Situação;SITUACAO;1;A;;;;;;;;;;
SAFX59;;33;Código do Detalhe de Operação;COD_DET_OPERACAO;5;A;;;;;;;;;;
SAFX60;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX60;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX60;(*);3;Ano de Referência;ANO_REFERENCIA;4;N;;;;;;;;;;
SAFX60;(*);4;Mês de Referência;MES_REFERENCIA;2;N;;;;;;;;;;
SAFX60;(*);5;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX60;(*);6;Código/Destinatário/Emitente/Remetente;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX60;(*);7;Número Telefone do Cliente;NUM_TEL;15;A;;;;;;;;;;
SAFX60;(*);8;Indicador do Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX60;(*);9;Código do Produto;COD_PRODUTO;35;A;;;;;;;;;;
SAFX60;;10;Endereço de instalação do terminal telefônico;END_TEL;60;A;;;;;;;;;;
SAFX60;;11;Cidade de instalação do terminal telefônico;CID_TEL;25;A;;;;;;;;;;
SAFX60;;12;Leitura Inicial;LEITURA_INICIAL;6;N;;;;;;;;;;
SAFX60;;13;Leitura Final;LEITURA_FINAL;6;N;;;;;;;;;;
SAFX60;;14;Quantidade de Pulso;QTD_PULSO;6;N;;;;;;;;;;
SAFX60;;15;Quantidade de Crédito;QTD_CREDITO;6;N;;;;;;;;;;
SAFX62;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX62;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX62;(*);3;Data do Inventário;DATA_INVENTARIO;8;N;;;;;;;;;;
SAFX62;(*);4;Grupo de Contagem;GRUPO_CONTAGEM;1;A;;;;;;;;;;
SAFX62;(*);5;Código de Classificação Fiscal - NBM;COD_NBM;10;A;;;;;;;;;;
SAFX62;(*);6;Almoxarifado;COD_ALMOX;20;A;;;;;;;;;;
SAFX62;;7;Centro de Custo;COD_CUSTO;50;A;;;;;;;;;;
SAFX62;(*);8;Natureza de Estoque;COD_NAT_ESTOQUE;2;A;;;;;;;;;;
SAFX62;(*);9;Unidade de Medida;COD_MEDIDA;8;A;;;;;;;;;;
SAFX62;(*);10;Quantidade de Inventário;QUANTIDADE;011V006;N;;;;;;;;;;
SAFX62;(*);11;Custo Total;VLR_TOT;015V002;N;;;;;;;;;;
SAFX62;(*);12;Custo Unitário;VLR_UNIT;012V006;N;;;;;;;;;;
SAFX62;;13;Observação;OBSERVACAO;45;A;;;;;;;;;;
SAFX62;;14;Indicador do Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX62;;15;Valor do ICMS;VLR_ICMS;015V002;N;;;;;;;;;;
SAFX62;;16;Indicador de pessoa física/jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX62;;17;Código de pessoa física/jurídica;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX62;;18;Base ICMS;VLR_BASE_ICMS;015V002;N;;;;;;;;;;
SAFX62;;19;Base Isenta ICMS;VLR_BASE_ISENTO;015V002;N;;;;;;;;;;
SAFX62;;20;Base Outras de ICMS;VLR_BASE_OUTRAS;015V002;N;;;;;;;;;;
SAFX62;;21;Base de ICMS-S;VLR_BASE_ICMSS;015V002;N;;;;;;;;;;
SAFX62;;22;Código da Observação;COD_OBSERVACAO;8;A;;;;;;;;;;
SAFX63;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX63;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX63;(*);3;Data do Movimento;DATA_MOVTO;8;N;;;;;;;;;;
SAFX63;(*);4;Tipo do Documento;TIP_DOCTO;5;A;;;;;;;;;;
SAFX63;(*);5;Movimento Entrada/Saída;TIP_MOV_ES;1;A;;;;;;;;;;
SAFX63;(*);6;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX63;(*);7;Código/Destinatário/Emitente/Remetente;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX63;(*);8;Número do Documento Fiscal;NUM_DOCFIS;12;A;;;;;;;;;;
SAFX63;;9;Série do Documento Fiscal;SERIE_DOCFIS;3;A;;;;;;;;;;
SAFX63;;10;Subsérie do Documento Fiscal;SUB_SERIE_DOCFIS;2;A;;;;;;;;;;
SAFX63;(*);11;Indicador Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX63;(*);12;Código do Produto;COD_PRODUTO;35;A;;;;;;;;;;
SAFX63;;13;Código Fiscal;COD_CFO;4;A;;;;;;;;;;
SAFX63;;14;Código Natureza da Operação;COD_NAT_OP;3;A;;;;;;;;;;
SAFX63;;15;UF;COD_UF;2;A;;;;;;;;;;
SAFX63;;16;Código do Município;COD_MUNICIPIO;5;N;;;;;;;;;;
SAFX63;;17;Tipo de Operação;TP_OPERAC;6;A;;;;;;;;;;
SAFX63;;18;Observação;OBS;45;A;;;;;;;;;;
SAFX63;;19;Valor do Documento Fiscal;VLR_DOCFIS;015V002;N;;;;;;;;;;
SAFX63;(*);20;Valor do Produto;VLR_PROD;015V002;N;;;;;;;;;;
SAFX63;;21;Código da Tributação;COD_TRIB;1;N;;;;;;;;;;
SAFX63;(*);22;Base de Cálculo INSS;BASE_INSS;015V002;N;;;;;;;;;;
SAFX63;;23;Alíquota da Contribuição;ALIQ_CONTR;003V004;N;;;;;;;;;;
SAFX63;;24;Valor da Contribuição;VLR_CONTR;015V002;N;;;;;;;;;;
SAFX63;;25;Alíquota do Senar;ALIQ_SENAR;003V004;N;;;;;;;;;;
SAFX63;;26;Valor do Senar;VLR_SENAR;015V002;N;;;;;;;;;;
SAFX63;(*);27;Situação Especial;IND_SIT_ESP;2;A;;;;;;;;;;
SAFX63;;28;Tipo do Depósito;IND_TIPO_DEP;2;A;;;;;;;;;;
SAFX63;;29;Processo;NUM_PROC_SIT;50;A;;;;;;;;;;
SAFX63;;30;Valor do GILRAT;VLR_GILRAT;015V002;N;;;;;;;;;;
SAFX63;;31;Alíquota do GILRAT;ALIQ_GILRAT;003V004;N;;;;;;;;;;
SAFX63;;32;Tipo de Aquisição;IND_TIPO_AQUIS;1;A;;;;;;;;;;
SAFX63;;33;Forma de Tributação do Produtor Rural;IND_TRIB_PRODUTOR_CP;1;A;;;;;;;;;;
SAFX64;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX64;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX64;(*);3;Data do Movimento;DATA_MOVTO;8;N;;;;;;;;;;
SAFX64;(*);4;Tipo do Documento;COD_DOCTO;5;A;;;;;;;;;;
SAFX64;(*);5;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX64;(*);6;Código/Destinatário/Emitente/Remetente;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX64;(*);7;Número do Documento Fiscal;NUM_DOCFIS;12;A;;;;;;;;;;
SAFX64;;8;Série do Documento Fiscal;SERIE_DOCFIS;3;A;;;;;;;;;;
SAFX64;;9;Subsérie do Documento Fiscal;SUB_SERIE_DOCFIS;2;A;;;;;;;;;;
SAFX64;;10;Código da Tributação;COD_TRIBUTACAO;1;N;;;;;;;;;;
SAFX64;;11;Base de Cálculo AFRMM;VLR_BASE;015V002;N;;;;;;;;;;
SAFX64;;12;Alíquota de AFRMM;ALIQ_TRIBUTO;003V004;N;;;;;;;;;;
SAFX64;;13;Valor de AFRMM;VLR_AFRMM;015V002;N;;;;;;;;;;
SAFX64;;14;Redução Base de Cálculo AFRMM;VLR_REDUCAO_BASE;015V002;N;;;;;;;;;;
SAFX64;;15;Código do Detalhe da Operação;COD_DET_OPERACAO;5;A;;;;;;;;;;
SAFX64;;16;Observação;OBSERVACAO;45;A;;;;;;;;;;
SAFX65;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX65;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX65;(*);3;Data de Emissão da Nota Fiscal;DATA_EMISSAO;8;N;;;;;;;;;;
SAFX65;(*);4;Número da Nota Fiscal;NUM_DOCFIS;12;A;;;;;;;;;;
SAFX65;(*);5;Série da Nota Fiscal;SERIE_DOCFIS;3;A;;;;;;;;;;
SAFX65;(*);6;Subsérie da Nota Fiscal;SUB_SERIE_DOCFIS;2;A;;;;;;;;;;
SAFX65;(*);7;Indicador da Etiqueta /Produto;IND_ETIQ_PROD;1;A;;;;;;;;;;
SAFX65;(*);8;Etiqueta do Item/Código do Produto;COD_ETIQ_PROD;35;A;;;;;;;;;;
SAFX65;;9;Ano/Mês da Apuração;MES_ANO_APUR;6;A;;;;;;;;;;
SAFX65;;10;Valor da Nota Fiscal;VLR_TOT_NOTA;015V002;N;;;;;;;;;;
SAFX65;(*);11;Código de Classificação Fiscal - NBM;COD_NBM;10;A;;;;;;;;;;
SAFX65;(*);12;Indicador de Venda;IND_VENDA;1;A;;;;;;;;;;
SAFX65;(*);13;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX65;(*);14;Código da Pessoa Física/Jurídica;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX65;;15;País de Destino;COD_PAIS_DEST;3;A;;;;;;;;;;
SAFX65;;16;Número do Embarque;NUM_EMBARQUE;12;A;;;;;;;;;;
SAFX65;;17;Data de Embarque;DAT_EMBARQUE;8;N;;;;;;;;;;
SAFX65;;18;Número do Despacho;NRO_DESPACHO;11;A;;;;;;;;;;
SAFX65;;19;Valor de Despacho em Moeda Estrangeira;VLR_DESP_MOEDA_EST;015V002;N;;;;;;;;;;
SAFX65;;20;Código da Moeda;COD_MOEDA;10;A;;;;;;;;;;
SAFX65;;21;Número do Registro de Exportação;NRO_REG_EXPORT;15;A;;;;;;;;;;
SAFX65;;22;C.G.C. do Estabelecimento Beneficiado;CGC_ESTAB_BENEF;14;A;;;;;;;;;;
SAFX65;;23;Número da Fatura Comercial;NUM_FAT_COMERC;12;A;;;;;;;;;;
SAFX65;;24;Data da Fatura Comercial;DAT_FAT_COMERC;8;N;;;;;;;;;;
SAFX65;;25;Indicador do Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX65;;26;Código do Produto;COD_PRODUTO;35;A;;;;;;;;;;
SAFX65;;27;Quantidade;QUANTIDADE;014V003;N;;;;;;;;;;
SAFX65;;28;Peso Líquido da Mercadoria;PESO_LIQUIDO;014V003;N;;;;;;;;;;
SAFX65;;29;Peso Bruto da Mercadoria;PESO_BRUTO;014V003;N;;;;;;;;;;
SAFX65;;30;Data da Saída;DAT_SAIDA;8;N;;;;;;;;;;
SAFX66;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX66;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX66;(*);3;Código do Grupo do Selo;COD_GRUPO_SELO;2;N;;;;;;;;;;
SAFX66;(*);4;Código do Subgrupo do Selo;COD_SUB_GRUPO_SELO;2;N;;;;;;;;;;
SAFX66;(*);5;Cor do Selo;COR_SELO;15;A;;;;;;;;;;
SAFX66;(*);6;Série do Selo;SERIE_SELO;3;A;;;;;;;;;;
SAFX66;(*);7;Tipo da Operação;TIPO_OPERACAO;1;A;;;;;;;;;;
SAFX66;(*);8;Data da Operação;DATA_OPERACAO;8;N;;;;;;;;;;
SAFX66;(*);9;Número da Guia;NRO_GUIA;12;A;;;;;;;;;;
SAFX66;(*);10;Data da Guia;DATA_GUIA;8;N;;;;;;;;;;
SAFX66;(*);11;Quantidade de Operação;QTDE_OPERACAO;11;N;;;;;;;;;;
SAFX66;(*);12;Número Inicial;NRO_INICIAL;12;N;;;;;;;;;;
SAFX66;(*);13;Número Final;NRO_FINAL;12;N;;;;;;;;;;
SAFX66;;14;Observação;OBSERVACAO;45;A;;;;;;;;;;
SAFX66;(*);15;Data da Validade;DATA_VALIDADE;8;N;;;;;;;;;;
SAFX67;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX67;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX67;(*);3;Data do Inventário;DATA_INVENTARIO;8;N;;;;;;;;;;
SAFX67;(*);4;Código do Grupo do Selo;COD_GRUPO_SELO;2;N;;;;;;;;;;
SAFX67;(*);5;Código do Subgrupo do Selo;COD_SUBGRUPO_SELO;2;N;;;;;;;;;;
SAFX67;(*);6;Cor do Selo;COR_SELO;15;A;;;;;;;;;;
SAFX67;(*);7;Série do Selo;SERIE_SELO;3;A;;;;;;;;;;
SAFX67;(*);8;Quantidade de Inventário;QTDE_INVENT_SELO;11;N;;;;;;;;;;
SAFX68;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX68;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX68;(*);3;Data da Entrega;DATA_ENTREGA;8;N;;;;;;;;;;
SAFX68;(*);4;Número AIDF;NRO_AIDF;12;A;;;;;;;;;;
SAFX68;(*);5;Indicador Pessoa Física/Jurídica;IND_FIS_JUR;1;A;;;;;;;;;;
SAFX68;(*);6;Código/Destinatário/Emitente/Remetente;COD_FIS_JUR;14;A;;;;;;;;;;
SAFX68;(*);7;Tipo do Documento;COD_DOCTO_CONF;5;A;;;;;;;;;;
SAFX68;(*);8;Formato do Documento;FORMATO_DOC;30;A;;;;;;;;;;
SAFX68;;9;Série do Documento Fiscal;SERIE_DOC;3;A;;;;;;;;;;
SAFX68;;10;Subsérie do Documento Fiscal;SUB_SERIE_DOC;2;A;;;;;;;;;;
SAFX68;(*);11;Número Inicial;NRO_INICIAL;12;A;;;;;;;;;;
SAFX68;(*);12;Número Final;NRO_FINAL;12;A;;;;;;;;;;
SAFX68;;13;Indicador de Tipo Formato;IND_TIPO_FORMA;1;A;;;;;;;;;;
SAFX68;;14;Espécie;ESPECIE;10;A;;;;;;;;;;
SAFX68;;15;Quantidade de Documento;QTD_DOCTO;12;N;;;;;;;;;;
SAFX68;;16;Quantidade de Blocos;QTD_BLOCOS;12;N;;;;;;;;;;
SAFX68;;17;Quantidade de Documento por Blocos;QTD_DOCTO_BLOCOS;12;N;;;;;;;;;;
SAFX68;;18;Número de Vias;NRO_VIAS;1;N;;;;;;;;;;
SAFX68;;19;Indicador da AIDF Única;IND_AIDF_UNICA;1;A;;;;;;;;;;
SAFX68;;20;Número do CGF;NRO_CGF;14;N;;;;;;;;;;
SAFX68;;21;Número do Formulário da AIDF;NRO_FORM_AIDF;14;N;;;;;;;;;;
SAFX68;;22;Tipo do Documento;COD_DOCTO;5;A;;;;;;;;;;
SAFX68;;23;Número do Documento Fiscal;NUM_DOCFIS;12;A;;;;;;;;;;
SAFX68;;24;Série do Documento Fiscal;SERIE_DOCFIS;3;A;;;;;;;;;;
SAFX68;;25;Subsérie do Documento Fiscal;SUB_SERIE_DOCFIS;2;A;;;;;;;;;;
SAFX68;;26;Observação;OBSERVACAO;45;A;;;;;;;;;;
SAFX69;(*);1;Código da Empresa;COD_EMPRESA;3;A;;;;;;;;;;
SAFX69;(*);2;Código do Estabelecimento;COD_ESTAB;6;A;;;;;;;;;;
SAFX69;(*);3;Código do Estorno;COD_ESTORNO;2;A;;;;;;;;;;
SAFX69;(*);4;Indicador do Produto;IND_PRODUTO;1;A;;;;;;;;;;
SAFX69;(*);5;Código do Produto;COD_PRODUTO;35;A;;;;;;;;;;
SAFX69;(*);6;Indicador do Insumo;IND_INSUMO;1;A;;;;;;;;;;
SAFX69;(*);7;Código do Insumo;COD_INSUMO;35;A;;;;;;;;;;
SAFX69;(*);8;Data do Movimento;DATA_MOVTO;8;N;;;;;;;;;;
SAFX69;;9;Quantidade Consumida;QTDE_CONSUMIDA;014V004;N;;;;;;;;;;
SAFX69;;10;Fator de Consumo;FATOR_CONSUMO;003V007;N;;;;;;;;;;
